cld,cld_360smth,cld_anm360,cld_21smth,cld_anm21,CRF,CRF_21smth,CRF_21anm
58.90870,59.22896,-0.32026,58.08609,0.82261,-7.04423,-6.85703,-0.18720
58.27220,59.22925,-0.95705,58.24115,0.03105,-7.54925,-6.78435,-0.76490
57.88270,59.22097,-1.33827,58.36866,-0.48596,-7.43005,-6.70323,-0.72682
57.44560,59.21454,-1.76894,58.42552,-0.97992,-6.75906,-6.66661,-0.09245
58.20720,59.21756,-1.01036,58.40999,-0.20279,-6.78819,-6.67804,-0.11015
58.86820,59.23017,-0.36197,58.39353,0.47467,-6.35095,-6.67204,0.32109
57.80680,59.24242,-1.43562,58.37209,-0.56529,-6.23052,-6.67856,0.44804
57.94140,59.24948,-1.30808,58.36812,-0.42672,-6.50891,-6.70342,0.19451
57.98860,59.25270,-1.26410,58.37951,-0.39091,-6.42814,-6.68682,0.25869
58.28240,59.26038,-0.97798,58.30782,-0.02542,-6.56213,-6.72010,0.15797
58.42900,59.26995,-0.84095,58.29169,0.13731,-6.41065,-6.72280,0.31215
59.40630,59.27781,0.12849,58.35937,1.04693,-6.28169,-6.69268,0.41098
59.20650,59.27960,-0.07310,58.45983,0.74667,-6.06603,-6.63241,0.56637
58.25680,59.28662,-1.02982,58.50853,-0.25173,-6.44743,-6.59645,0.14902
58.40320,59.29574,-0.89254,58.45266,-0.04946,-7.19291,-6.57508,-0.61784
57.93090,59.30350,-1.37260,58.36097,-0.43007,-6.84656,-6.55258,-0.29398
57.26640,59.30442,-2.03802,58.34679,-1.08039,-6.82974,-6.54840,-0.28135
57.89080,59.30819,-1.41739,58.34706,-0.45626,-7.09721,-6.57170,-0.52551
59.07950,59.31344,-0.23394,58.37866,0.70084,-6.60075,-6.58102,-0.01973
59.07100,59.31790,-0.24690,58.38754,0.68346,-7.00992,-6.59952,-0.41040
57.92000,59.32024,-1.40024,58.37470,-0.45470,-6.74447,-6.59974,-0.14473
58.56990,59.32525,-0.75535,58.33549,0.23441,-6.41166,-6.59526,0.18360
59.69350,59.33041,0.36309,58.27149,1.42201,-6.28358,-6.58105,0.29746
59.99240,59.33371,0.65869,58.25244,1.73996,-6.67487,-6.58752,-0.08735
58.46830,59.33722,-0.86892,58.21883,0.24947,-6.31034,-6.60546,0.29511
57.03400,59.34182,-2.30782,58.16769,-1.13369,-6.31572,-6.60229,0.28658
56.94270,59.34268,-2.39998,58.20076,-1.25806,-6.26312,-6.63042,0.36730
57.50900,59.34669,-1.83769,58.22253,-0.71353,-6.71983,-6.62914,-0.09069
57.94700,59.35382,-1.40682,58.20610,-0.25910,-6.70466,-6.60055,-0.10411
58.65230,59.36042,-0.70812,58.20050,0.45180,-6.81669,-6.58874,-0.22795
58.46890,59.36715,-0.89825,58.27673,0.19217,-6.56672,-6.55708,-0.00963
58.15930,59.36965,-1.21035,58.25510,-0.09580,-6.31662,-6.53916,0.22254
58.58280,59.37311,-0.79031,58.19570,0.38710,-5.98320,-6.51724,0.53404
57.86250,59.37797,-1.51547,58.12675,-0.26425,-6.20195,-6.50510,0.30315
57.85690,59.38332,-1.52642,58.11650,-0.25960,-6.82407,-6.49189,-0.33218
57.69730,59.38744,-1.69014,58.16846,-0.47116,-7.12651,-6.49000,-0.63652
56.85700,59.38352,-2.52652,58.18860,-1.33160,-7.43721,-6.47988,-0.95733
57.96080,59.38418,-1.42338,58.19732,-0.23652,-6.80287,-6.49910,-0.30377
58.34810,59.38887,-1.04077,58.26667,0.08143,-6.49679,-6.50857,0.01178
58.73430,59.40056,-0.66626,58.25335,0.48095,-6.35272,-6.50115,0.14843
58.95350,59.41325,-0.45975,58.25535,0.69815,-6.34512,-6.45140,0.10628
59.52090,59.42404,0.09686,58.31369,1.20721,-6.36810,-6.41702,0.04892
58.11570,59.43370,-1.31800,58.32706,-0.21136,-5.95144,-6.39022,0.43878
58.44600,59.44115,-0.99515,58.37182,0.07418,-6.02858,-6.38981,0.36124
58.54440,59.45238,-0.90798,58.40916,0.13524,-6.39740,-6.38161,-0.01580
58.25300,59.45626,-1.20326,58.47835,-0.22535,-6.27063,-6.33737,0.06674
58.12520,59.45510,-1.32990,58.55843,-0.43323,-6.10323,-6.25753,0.15430
57.36570,59.44920,-2.08350,58.56756,-1.20186,-6.66676,-6.13592,-0.53084
57.69210,59.44173,-1.74963,58.58668,-0.89458,-6.91863,-6.06480,-0.85383
59.40340,59.43704,-0.03364,58.55376,0.84964,-6.54894,-6.02284,-0.52610
58.37260,59.43049,-1.05789,58.50814,-0.13554,-5.77188,-5.98954,0.21766
58.51080,59.42477,-0.91397,58.50592,0.00488,-5.84473,-5.96522,0.12049
59.38450,59.41847,-0.03397,58.61017,0.77433,-5.75385,-5.93123,0.17739
58.86360,59.41161,-0.54801,58.74850,0.11510,-5.97469,-5.90280,-0.07188
58.80240,59.41063,-0.60823,58.91025,-0.10785,-6.02957,-5.86143,-0.16813
58.64100,59.41217,-0.77117,59.03716,-0.39616,-5.89513,-5.79134,-0.10379
59.15040,59.41235,-0.26195,59.12471,0.02569,-5.44994,-5.73690,0.28696
58.53870,59.40894,-0.87024,59.23373,-0.69503,-4.88323,-5.69737,0.81414
58.15240,59.40099,-1.24859,59.32157,-1.16917,-5.30940,-5.62118,0.31178
58.74970,59.39687,-0.64717,59.33230,-0.58260,-5.61568,-5.51724,-0.09844
58.04300,59.39475,-1.35175,59.32159,-1.27859,-5.65341,-5.42899,-0.22442
57.99550,59.39145,-1.39595,59.31815,-1.32265,-5.83437,-5.35221,-0.48217
59.47430,59.38618,0.08812,59.26734,0.20696,-5.65444,-5.23796,-0.41648
60.30490,59.38605,0.91885,59.18721,1.11769,-5.35437,-5.10810,-0.24627
61.35080,59.38398,1.96682,59.06348,2.28732,-5.15985,-4.97510,-0.18474
61.94120,59.38167,2.55953,59.00806,2.93314,-4.92537,-4.82830,-0.09707
60.91810,59.38310,1.53500,58.96040,1.95770,-5.12741,-4.67599,-0.45143
59.96390,59.38592,0.57798,59.00674,0.95716,-5.27312,-4.53140,-0.74173
59.65510,59.38721,0.26789,59.07602,0.57908,-5.06676,-4.41850,-0.64825
59.53670,59.38512,0.15158,59.02793,0.50877,-4.73599,-4.32154,-0.41445
59.62860,59.38544,0.24316,59.02749,0.60111,-4.69561,-4.19689,-0.49873
58.14770,59.38925,-1.24155,59.06385,-0.91615,-4.15941,-4.03853,-0.12087
58.43870,59.39085,-0.95215,58.99064,-0.55194,-3.44558,-3.87300,0.42742
58.31740,59.38867,-1.07127,58.90832,-0.59092,-3.02678,-3.72182,0.69503
57.18100,59.38484,-2.20384,58.77805,-1.59705,-3.18177,-3.59218,0.41040
56.20400,59.38230,-3.17830,58.64448,-2.44048,-2.94659,-3.52154,0.57495
57.47710,59.38115,-1.90405,58.55055,-1.07345,-2.69663,-3.47672,0.78009
58.14950,59.37223,-1.22273,58.58584,-0.43634,-2.41355,-3.43313,1.01958
59.51190,59.36895,0.14295,58.67586,0.83604,-2.51244,-3.40531,0.89287
59.60730,59.37016,0.23714,58.78951,0.81779,-3.27322,-3.38037,0.10715
57.73980,59.37194,-1.63214,58.89738,-1.15758,-2.99793,-3.35908,0.36115
58.03370,59.37577,-1.34207,59.04638,-1.01268,-2.32801,-3.31471,0.98670
58.75920,59.38143,-0.62223,59.14133,-0.38213,-2.35815,-3.27113,0.91299
57.93680,59.39289,-1.45609,59.22299,-1.28619,-2.47960,-3.27857,0.79897
58.57630,59.40424,-0.82794,59.31240,-0.73610,-2.63195,-3.32537,0.69342
58.61500,59.41820,-0.80320,59.53042,-0.91542,-3.67638,-3.36099,-0.31540
59.13630,59.43587,-0.29957,59.63491,-0.49861,-3.98422,-3.38809,-0.59614
58.94560,59.44651,-0.50091,59.65114,-0.70554,-4.21206,-3.42013,-0.79193
60.70490,59.45099,1.25391,59.64352,1.06138,-4.68896,-3.44223,-1.24673
61.54560,59.45338,2.09222,59.64661,1.89899,-4.54291,-3.44080,-1.10211
61.92340,59.45137,2.47203,59.71202,2.21138,-4.28888,-3.42325,-0.86562
61.89380,59.44968,2.44412,59.79052,2.10328,-3.76392,-3.61566,-0.14826
61.27670,59.44295,1.83375,59.84867,1.42803,-3.24428,-3.84519,0.60091
60.43270,59.43322,0.99948,59.95949,0.47321,-3.60174,-4.05906,0.45732
60.03220,59.42931,0.60289,60.03693,-0.00473,-4.00962,-4.36879,0.35917
59.05850,59.42866,-0.37016,60.11212,-1.05362,-3.92969,-4.64822,0.71853
60.78250,59.43478,1.34772,60.08429,0.69821,-3.51570,-4.86353,1.34784
59.67140,59.43880,0.23260,60.10020,-0.42880,-3.36958,-5.06766,1.69808
58.49030,59.44541,-0.95511,60.05218,-1.56188,-2.87762,-5.72243,2.84482
59.35190,59.45744,-0.10554,60.06228,-0.71038,-2.48236,-6.66450,4.18214
59.67220,59.47431,0.19789,60.01441,-0.34221,-2.90477,-7.68901,4.78424
59.11350,59.49036,-0.37686,59.94527,-0.83177,-7.03847,-8.56341,1.52495
59.68220,59.49791,0.18429,59.86107,-0.17887,-7.14817,-9.25115,2.10298
59.98030,59.50007,0.48023,59.79528,0.18502,-6.84943,-9.82960,2.98017
60.26400,59.50336,0.76064,59.78085,0.48315,-8.98386,-10.33041,1.34656
60.20250,59.50426,0.69824,59.77912,0.42338,-8.49999,-10.74132,2.24133
60.19410,59.50956,0.68454,59.64491,0.54919,-8.19796,-11.17340,2.97544
58.55180,59.51668,-0.96488,59.54951,-0.99771,-8.27097,-11.67139,3.40041
59.27980,59.52051,-0.24071,59.58540,-0.30560,-17.96222,-12.12088,-5.84134
59.69640,59.52342,0.17298,59.65463,0.04177,-24.47239,-12.47891,-11.99348
61.75770,59.52865,2.22905,59.66031,2.09739,-26.05750,-12.78274,-13.27477
60.91820,59.53254,1.38566,59.75197,1.16623,-22.65141,-13.06988,-9.58153
60.44180,59.53633,0.90547,59.82933,0.61247,-18.20639,-13.17360,-5.03280
59.50840,59.54065,-0.03225,59.89291,-0.38451,-15.39169,-13.27472,-2.11697
59.05120,59.54879,-0.49759,59.97350,-0.92230,-14.11893,-13.38268,-0.73625
59.72910,59.55395,0.17515,59.98963,-0.26053,-12.63862,-13.43443,0.79582
59.02220,59.55819,-0.53599,60.05159,-1.02939,-13.00346,-13.59554,0.59208
57.96420,59.55758,-1.59338,60.16610,-2.20190,-13.97333,-13.80022,-0.17311
57.66790,59.55261,-1.88471,60.24319,-2.57529,-12.80900,-14.00841,1.19940
59.24390,59.55013,-0.30623,60.31638,-1.07248,-10.39617,-13.69814,3.30198
60.80580,59.55385,1.25195,60.26919,0.53661,-8.86274,-13.05617,4.19343
59.79160,59.56105,0.23055,60.24850,-0.45690,-8.93470,-12.40379,3.46910
61.03830,59.57206,1.46624,60.23825,0.80005,-9.21661,-11.90643,2.68981
61.30680,59.57829,1.72851,60.26402,1.04278,-9.27179,-11.65947,2.38769
61.31550,59.58433,1.73117,60.34266,0.97284,-9.11651,-11.57572,2.45921
61.95630,59.59366,2.36264,60.31839,1.63791,-10.07072,-11.50950,1.43877
60.54130,59.60341,0.93789,60.30213,0.23917,-11.88325,-11.46877,-0.41448
61.49510,59.61061,1.88449,60.39894,1.09616,-12.49619,-11.37366,-1.12252
60.95650,59.61327,1.34323,60.50130,0.45520,-12.64291,-11.19736,-1.44555
60.89870,59.61519,1.28351,60.48895,0.40975,-11.44669,-11.02632,-0.42037
61.23350,59.61700,1.61650,60.48211,0.75139,-10.99093,-10.96707,-0.02386
60.76660,59.61468,1.15192,60.50328,0.26332,-12.35764,-10.99778,-1.35986
60.48390,59.61574,0.86816,60.51989,-0.03599,-12.20667,-10.99820,-1.20847
60.22650,59.61957,0.60693,60.50143,-0.27493,-13.02035,-10.97303,-2.04732
60.04950,59.62310,0.42640,60.45582,-0.40632,-13.63289,-10.93143,-2.70146
60.70270,59.62569,1.07701,60.32807,0.37463,-12.72824,-10.87937,-1.84887
59.21930,59.62646,-0.40716,60.26769,-1.04839,-11.78346,-10.74440,-1.03906
58.68080,59.62856,-0.94776,60.14478,-1.46398,-11.00616,-10.51254,-0.49362
59.99730,59.63254,0.36476,60.06751,-0.07021,-10.27086,-10.26077,-0.01010
59.81740,59.64063,0.17677,60.02238,-0.20498,-9.21729,-10.00966,0.79237
58.98450,59.65078,-0.66628,60.00652,-1.02202,-9.15189,-9.84194,0.69005
60.66220,59.66370,0.99850,60.00625,0.65595,-9.50762,-9.68151,0.17390
60.23620,59.68202,0.55418,59.92998,0.30622,-8.94353,-9.43716,0.49364
61.38700,59.69256,1.69444,59.89035,1.49665,-8.68809,-9.18180,0.49371
60.91930,59.69593,1.22337,59.92192,0.99738,-8.39810,-8.87333,0.47523
60.35760,59.69908,0.65852,60.01521,0.34239,-8.02339,-8.50257,0.47919
59.27360,59.70115,-0.42755,60.17463,-0.90103,-7.23627,-8.16636,0.93009
59.27320,59.70467,-0.43147,60.28364,-1.01044,-7.01414,-7.86262,0.84848
58.91410,59.70858,-0.79448,60.31101,-1.39691,-7.20899,-7.57751,0.36852
59.33380,59.70669,-0.37289,60.37009,-1.03629,-7.36972,-7.31906,-0.05066
59.95100,59.70696,0.24404,60.47313,-0.52213,-7.92453,-7.11619,-0.80834
60.90040,59.70822,1.19218,60.46534,0.43506,-7.62199,-6.90645,-0.71554
60.76100,59.71093,1.05007,60.48009,0.28091,-7.22624,-6.70312,-0.52312
58.88210,59.71284,-0.83074,60.43600,-1.55390,-6.84403,-6.54689,-0.29714
59.39430,59.71439,-0.32009,60.40834,-1.01404,-6.54249,-6.38418,-0.15831
60.71260,59.71976,0.99284,60.41766,0.29494,-5.84701,-6.22049,0.37348
62.66170,59.72867,2.93303,60.48844,2.17326,-5.66776,-6.03675,0.36899
62.56720,59.73783,2.82937,60.61094,1.95626,-5.40495,-5.88515,0.48020
60.97000,59.74446,1.22554,60.75544,0.21456,-5.01881,-5.76681,0.74799
60.57200,59.74616,0.82584,60.83064,-0.25864,-4.84341,-5.65229,0.80887
61.05810,59.74242,1.31568,60.86154,0.19656,-4.95699,-5.50598,0.54899
61.14840,59.73949,1.40891,60.83362,0.31478,-4.74741,-5.30941,0.56199
60.49860,59.73782,0.76078,60.80859,-0.30999,-5.23760,-5.14295,-0.09465
60.54590,59.73965,0.80625,60.88846,-0.34256,-5.66286,-4.98706,-0.67580
60.46120,59.74044,0.72076,60.96530,-0.50410,-5.27112,-4.90981,-0.36131
60.33830,59.74076,0.59754,60.98455,-0.64625,-4.96061,-4.88054,-0.08007
60.55340,59.74354,0.80986,60.90470,-0.35130,-4.16481,-4.88310,0.71829
60.75990,59.74570,1.01420,60.89157,-0.13167,-4.05261,-4.89025,0.83764
61.84570,59.74402,2.10168,60.98117,0.86453,-4.52900,-5.03689,0.50789
61.94870,59.74652,2.20218,61.02742,0.92128,-4.80409,-5.26162,0.45753
60.91290,59.74954,1.16336,61.01840,-0.10550,-4.29722,-5.52157,1.22435
60.60000,59.75065,0.84935,60.99696,-0.39696,-3.79652,-5.78713,1.99061
60.31410,59.74917,0.56493,60.98563,-0.67153,-4.12648,-5.97939,1.85291
60.23530,59.75428,0.48102,61.02591,-0.79061,-3.95244,-6.09785,2.14540
60.55940,59.76054,0.79886,61.10955,-0.55015,-5.22184,-6.15246,0.93063
61.00780,59.76932,1.23848,61.18622,-0.17842,-5.92781,-6.20170,0.27389
61.11690,59.77716,1.33974,61.17496,-0.05806,-5.90083,-6.24384,0.34301
60.98490,59.78009,1.20481,61.18800,-0.20310,-5.81783,-6.25830,0.44047
62.29140,59.78572,2.50568,61.16931,1.12209,-8.48437,-6.26130,-2.22307
62.85170,59.78951,3.06219,61.19294,1.65876,-9.73818,-6.24105,-3.49713
61.54320,59.78871,1.75449,61.28681,0.25639,-10.30236,-6.18077,-4.12160
60.86870,59.78833,1.08037,61.34385,-0.47515,-10.53367,-6.12166,-4.41201
60.69820,59.78722,0.91098,61.39020,-0.69200,-8.78500,-6.08685,-2.69815
60.26060,59.78925,0.47135,61.37472,-1.11412,-7.72516,-6.30795,-1.41721
61.39180,59.79070,1.60110,61.35854,0.03326,-6.80978,-6.55127,-0.25851
62.21770,59.79399,2.42371,61.31294,0.90476,-6.30516,-6.74556,0.44039
61.94830,59.79781,2.15049,61.27112,0.67718,-5.84541,-6.91957,1.07416
60.31700,59.79948,0.51752,61.17993,-0.86293,-4.46855,-7.06502,2.59647
61.03380,59.80561,1.22819,61.01762,0.01618,-4.11550,-7.15491,3.03941
61.45310,59.80619,1.64691,60.83893,0.61417,-4.10384,-7.09344,2.98959
62.44500,59.80316,2.64184,60.68156,1.76344,-3.53815,-6.95904,3.42089
62.88410,59.79852,3.08558,60.60570,2.27840,-3.05589,-6.80537,3.74949
61.79790,59.79724,2.00066,60.55327,1.24463,-3.06566,-6.64740,3.58174
61.28750,59.79697,1.49053,60.54305,0.74445,-8.76953,-6.56520,-2.20433
59.91020,59.79957,0.11063,60.52009,-0.60989,-9.06206,-6.52180,-2.54026
60.21950,59.80100,0.41850,60.44510,-0.22560,-9.30199,-6.52841,-2.77358
60.05030,59.80099,0.24931,60.35721,-0.30691,-9.58202,-6.54597,-3.03606
60.23870,59.80080,0.43790,60.37267,-0.13397,-8.95533,-6.57325,-2.38208
59.06980,59.80182,-0.73202,60.27255,-1.20275,-7.70551,-6.66675,-1.03876
58.88300,59.80019,-0.91719,60.14031,-1.25731,-7.19338,-6.73696,-0.45642
59.09920,59.80069,-0.70149,59.97624,-0.87704,-6.91591,-6.75887,-0.15704
58.23840,59.79788,-1.55948,59.77121,-1.53281,-7.07534,-6.78798,-0.28736
59.27550,59.79562,-0.52012,59.64213,-0.36663,-7.21620,-6.82200,-0.39420
59.59720,59.79708,-0.19988,59.53359,0.06361,-7.05874,-6.81217,-0.24657
60.04610,59.79834,0.24776,59.47559,0.57051,-6.81391,-6.56001,-0.25390
60.90950,59.79675,1.11275,59.40627,1.50323,-6.94853,-6.30024,-0.64829
60.64310,59.79042,0.85268,59.38708,1.25602,-6.67384,-6.03186,-0.64198
60.10250,59.78199,0.32051,59.38615,0.71635,-6.41837,-5.74608,-0.67229
60.64170,59.77757,0.86413,59.41352,1.22818,-6.43203,-5.48382,-0.94821
58.93120,59.77696,-0.84576,59.41478,-0.48358,-5.58984,-5.27547,-0.31436
58.67610,59.78240,-1.10630,59.41918,-0.74308,-4.56408,-5.09017,0.52609
58.99950,59.78504,-0.78554,59.46084,-0.46134,-4.14937,-4.87930,0.72992
58.57860,59.77915,-1.20055,59.47733,-0.89873,-3.77038,-4.63300,0.86263
59.08720,59.77254,-0.68534,59.42710,-0.33990,-2.85919,-4.36411,1.50492
59.00800,59.76228,-0.75428,59.30552,-0.29752,-3.47412,-4.10371,0.62959
58.69230,59.74857,-1.05627,59.15383,-0.46153,-3.60692,-3.85418,0.24726
58.76380,59.73773,-0.97393,59.02629,-0.26249,-3.66606,-3.60458,-0.06147
59.64730,59.73178,-0.08448,58.89877,0.74853,-3.58067,-3.38013,-0.20053
60.21910,59.72620,0.49290,58.78041,1.43869,-3.44792,-3.18889,-0.25903
59.64470,59.72408,-0.07938,58.75770,0.88700,-3.33015,-3.00741,-0.32274
58.90930,59.71872,-0.80942,58.81763,0.09167,-3.30200,-2.86932,-0.43268
59.19170,59.72032,-0.52862,58.88543,0.30627,-2.48758,-2.80739,0.31980
59.11330,59.71896,-0.60566,59.03318,0.08012,-1.90320,-2.77530,0.87210
59.62180,59.71974,-0.09794,59.19320,0.42860,-1.56937,-2.75381,1.18444
58.54230,59.72582,-1.18352,59.35313,-0.81083,-1.59037,-2.77184,1.18147
57.49290,59.73430,-2.24140,59.56092,-2.06802,-1.57375,-2.74866,1.17491
57.72400,59.73980,-2.01580,59.80527,-2.08127,-1.70704,-2.69309,0.98605
57.96470,59.74279,-1.77809,59.96112,-1.99642,-1.96040,-2.63853,0.67813
57.42470,59.73784,-2.31314,60.03080,-2.60610,-2.40222,-2.58059,0.17838
58.15620,59.73247,-1.57627,60.05649,-1.90029,-2.62106,-2.52526,-0.09580
58.45420,59.73575,-1.28155,60.08887,-1.63467,-2.68984,-2.48502,-0.20483
59.93460,59.73885,0.19575,60.14840,-0.21380,-3.26351,-2.44202,-0.82150
60.42330,59.74094,0.68236,60.19726,0.22604,-3.47557,-2.43948,-1.03608
61.68140,59.74936,1.93204,60.19457,1.48683,-3.31916,-2.47103,-0.84813
62.44770,59.75083,2.69687,60.26146,2.18624,-3.23771,-2.52738,-0.71033
62.36640,59.75231,2.61409,60.40834,1.95806,-2.98725,-2.58985,-0.39740
63.05590,59.75213,3.30377,60.63109,2.42481,-2.43995,-2.66243,0.22248
63.89520,59.75194,4.14326,60.76359,3.13161,-2.52046,-2.73592,0.21546
62.92020,59.74619,3.17401,60.92377,1.99643,-2.36397,-2.77504,0.41106
61.68230,59.73510,1.94720,61.07245,0.60985,-2.28588,-2.75319,0.46731
60.18420,59.72580,0.45840,61.24396,-1.05976,-999.00000,-2.69797,-999.00000
59.58920,59.71440,-0.12520,61.30884,-1.71964,-999.00000,-2.67728,-999.00000
60.44200,59.70228,0.73972,61.31723,-0.87523,-999.00000,-2.59165,-999.00000
60.13920,59.69221,0.44699,61.22245,-1.08325,-999.00000,-2.47899,-999.00000
59.56530,59.68647,-0.12117,61.12002,-1.55472,-999.00000,-2.35362,-999.00000
59.94710,59.68772,0.25938,60.99995,-1.05285,-999.00000,-2.23254,-999.00000
60.57740,59.68294,0.89446,60.91007,-0.33267,-999.00000,-2.14156,-999.00000
62.40170,59.67823,2.72347,60.78504,1.61666,-999.00000,-2.07153,-999.00000
60.74720,59.67988,1.06732,60.67174,0.07546,-2.46888,-1.99185,-0.47703
60.78850,59.67639,1.11211,60.58762,0.20088,-2.11824,-1.93826,-0.17999
61.27840,59.66780,1.61060,60.62641,0.65199,-1.90324,-1.92001,0.01678
62.05590,59.66148,2.39442,60.67600,1.37990,-2.42081,-1.91669,-0.50412
61.29720,59.65329,1.64391,60.70433,0.59287,-2.15037,-1.89980,-0.25057
60.59950,59.64486,0.95464,60.72246,-0.12296,-2.01097,-1.89378,-0.11719
59.69100,59.63551,0.05549,60.75611,-1.06511,-1.68938,-1.87569,0.18631
60.29660,59.62664,0.66996,60.72817,-0.43157,-1.66358,-1.88517,0.22159
59.84500,59.61933,0.22567,60.68924,-0.84424,-1.80457,-1.96207,0.15750
61.16840,59.61779,1.55061,60.55003,0.61837,-1.52958,-1.99885,0.46927
61.26950,59.61506,1.65444,60.45062,0.81888,-1.48455,-2.00175,0.51720
60.54100,59.61121,0.92979,60.38203,0.15897,-1.66728,-1.97748,0.31020
59.91580,59.60292,0.31288,60.34050,-0.42470,-2.04871,-1.92287,-0.12584
60.99870,59.59445,1.40425,60.27388,0.72482,-1.87352,-1.88134,0.00783
60.63070,59.58546,1.04524,60.25798,0.37272,-1.66333,-1.82362,0.16029
61.03690,59.58024,1.45666,60.22628,0.81062,-1.80345,-1.82523,0.02178
60.51980,59.57941,0.94039,60.22707,0.29273,-1.58628,-1.80813,0.22184
60.27200,59.57221,0.69979,60.23059,0.04141,-2.04624,-1.81873,-0.22752
59.36030,59.56848,-0.20818,60.24620,-0.88590,-3.34638,-1.77831,-1.56807
59.75990,59.57124,0.18866,60.19267,-0.43277,-2.69760,-1.73405,-0.96355
59.47840,59.57341,-0.09501,60.12250,-0.64410,-2.05978,-1.67683,-0.38295
58.65960,59.57179,-0.91219,60.08665,-1.42705,-1.95920,-1.61505,-0.34414
59.34810,59.56606,-0.21796,60.07129,-0.72319,-0.97145,-1.53040,0.55895
60.40630,59.56350,0.84280,59.96761,0.43869,-1.03115,-1.43382,0.40267
60.65670,59.55630,1.10040,59.86690,0.78980,-1.20867,-1.34959,0.14093
60.96340,59.54897,1.41443,59.74808,1.21532,-2.18422,-1.29854,-0.88568
59.93380,59.54218,0.39162,59.64071,0.29309,-1.65173,-1.25826,-0.39347
59.70750,59.53275,0.17475,59.55992,0.14758,-1.91195,-1.22933,-0.68262
60.37060,59.52815,0.84245,59.50370,0.86690,-0.81485,-1.19400,0.37915
60.17290,59.51996,0.65294,59.45975,0.71315,-0.87510,-1.10687,0.23176
60.04410,59.50952,0.53458,59.41128,0.63282,-0.32792,-1.06488,0.73696
59.79610,59.49980,0.29630,59.40523,0.39087,-0.18731,-1.05876,0.87144
59.78800,59.48989,0.29811,59.41329,0.37471,0.11045,-1.05278,1.16323
59.59320,59.48136,0.11184,59.38631,0.20689,-0.02048,-1.07692,1.05643
58.82160,59.47422,-0.65262,59.40699,-0.58539,-0.10475,-1.06678,0.96203
58.51580,59.46781,-0.95201,59.37940,-0.86360,-0.59121,-1.05799,0.46679
58.54160,59.46376,-0.92216,59.34782,-0.80622,-0.95755,-1.00194,0.04439
58.26500,59.45661,-1.19161,59.29321,-1.02821,-0.97892,-0.94510,-0.03382
58.57540,59.45467,-0.87927,59.22624,-0.65084,-1.30420,-0.86307,-0.44113
58.17980,59.45507,-1.27527,59.22853,-1.04873,-1.51658,-0.83024,-0.68635
58.83680,59.44764,-0.61084,59.22689,-0.39009,-1.81597,-0.81448,-1.00148
58.46050,59.44049,-0.97999,59.18207,-0.72157,-1.93114,-0.82921,-1.10193
58.53260,59.43483,-0.90223,59.14411,-0.61151,-1.83372,-0.85661,-0.97710
59.51740,59.42688,0.09052,59.09930,0.41810,-1.47832,-0.89529,-0.58303
59.83980,59.42220,0.41760,59.09337,0.74643,-0.81824,-0.92645,0.10821
61.09080,59.41997,1.67083,59.06984,2.02096,-1.02416,-0.94243,-0.08173
60.38420,59.42301,0.96119,59.07613,1.30807,-1.00707,-0.93983,-0.06724
59.27050,59.42397,-0.15347,59.18181,0.08869,-0.45810,-0.91742,0.45932
58.56080,59.42612,-0.86532,59.27290,-0.71210,-0.18928,-0.88692,0.69764
58.96420,59.42952,-0.46532,59.39290,-0.42870,-0.12537,-0.82291,0.69754
60.22090,59.43232,0.78858,59.44757,0.77333,-0.54432,-0.72989,0.18557
60.00960,59.43186,0.57774,59.46336,0.54624,-0.63726,-0.62339,-0.01387
58.85500,59.43180,-0.57680,59.40481,-0.54981,-0.76264,-0.51046,-0.25218
58.99080,59.42768,-0.43688,59.35762,-0.36682,-0.70177,-0.41641,-0.28536
58.65220,59.42699,-0.77479,59.30350,-0.65130,-0.67495,-0.34625,-0.32870
58.69710,59.43605,-0.73895,59.19472,-0.49762,-0.44032,-0.30394,-0.13637
58.02160,59.44188,-1.42028,59.11171,-1.09011,-0.53655,-0.24160,-0.29495
58.67380,59.43920,-0.76540,59.05259,-0.37879,-0.48702,-0.16934,-0.31768
60.48430,59.43393,1.05037,59.03072,1.45358,-0.33834,-0.13859,-0.19975
60.48820,59.42941,1.05879,59.01066,1.47754,0.03993,-0.12444,0.16437
60.69980,59.42623,1.27357,58.93219,1.76761,0.43693,-0.10545,0.54238
59.98490,59.42535,0.55955,58.92335,1.06155,0.42051,-0.08351,0.50402
58.79210,59.41753,-0.62543,58.92199,-0.12989,0.44043,-0.05437,0.49480
57.30300,59.41144,-2.10844,58.91792,-1.61492,0.14132,-0.01502,0.15634
58.52640,59.40839,-0.88199,58.94630,-0.41990,-0.00499,0.02538,-0.03037
58.70340,59.40449,-0.70109,59.08122,-0.37782,0.07022,0.06915,0.00107
58.80630,59.39786,-0.59156,59.19228,-0.38598,0.28511,0.10312,0.18200
58.64110,59.39171,-0.75061,59.24003,-0.59893,0.51022,0.14881,0.36142
58.02880,59.39092,-1.36212,59.18368,-1.15488,0.18783,0.19772,-0.00988
58.10160,59.39039,-1.28879,59.08386,-0.98226,0.10776,0.24239,-0.13463
58.54290,59.38456,-0.84166,59.03340,-0.49050,0.27338,0.26079,0.01259
58.57310,59.37660,-0.80350,59.02431,-0.45121,-999.00000,0.24318,-999.00000
59.82400,59.36978,0.45422,58.99746,0.82654,-999.00000,0.22348,-999.00000
